CSDUID,DAUID
1207004,12070135
1207004,12070136
1207004,12070137
1207004,12070138
1207004,12070139
1207001,12070140
1207001,12070141
1207001,12070142
1207001,12070143
1207001,12070144
1207001,12070145
1207001,12070146
1207011,12070147
1207011,12070148
1207011,12070149
1207011,12070150
1207021,12070151
1207021,12070152
1207021,12070153
1207021,12070154
1207021,12070155
1207024,12070156
1207024,12070157
1207024,12070158
1207024,12070159
1207024,12070160
1207024,12070161
1207024,12070162
1207021,12070163
1207016,12070164
1207021,12070165
1207021,12070166
1207021,12070167
1207021,12070168
1207027,12070169
1207021,12070170
1207001,12070171
1207001,12070172
1207001,12070173
1207001,12070174
1207001,12070175
1207001,12070176
1207001,12070177
1207001,12070178
1207001,12070179
1207001,12070180
1207001,12070181
1207001,12070182
1207001,12070183
1207001,12070184
1207001,12070185
1207001,12070186
1207001,12070187
1207001,12070188
1207001,12070189
1207001,12070190
1207001,12070191
1207001,12070192
1207001,12070193
1207001,12070194
1207001,12070195
1208008,12080056
1208008,12080057
1208014,12080058
1208014,12080059
1208014,12080061
1208008,12080063
1208008,12080064
1208008,12080065
1208008,12080069
1208008,12080070
1208008,12080071
1208008,12080072
1208008,12080073
1208008,12080074
1208008,12080076
1208008,12080077
1208008,12080078
1208008,12080079
1208008,12080080
1208008,12080081
1208008,12080082
1208008,12080083
1208003,12080084
1208003,12080085
1208003,12080086
1208003,12080087
1208003,12080088
1208003,12080089
1208003,12080090
1208003,12080091
1208003,12080092
1208003,12080093
1208003,12080094
1208003,12080095
1208003,12080096
1208003,12080097
1208003,12080098
1208003,12080099
1208003,12080100
1208003,12080101
1208003,12080102
1208003,12080103
1208003,12080104
1208003,12080105
1208003,12080106
1208003,12080107
1208003,12080108
1208003,12080109
1208008,12080110
1208008,12080111
1208008,12080112
1208008,12080113
1208003,12080114
1208003,12080115
1208003,12080116
1208003,12080117
1208003,12080118
1208008,12080119
1208008,12080120
1208008,12080121
1208008,12080122
1208008,12080123
1208008,12080127
1208008,12080128
1208008,12080129
1208008,12080130
1208008,12080131
1208008,12080132
1208008,12080133
1209034,12090103
1209034,12090104
1209034,12090105
1209034,12090106
1209034,12090108
1209034,12090114
1209034,12090115
1209034,12090116
1209034,12090117
1209034,12090118
1209034,12090119
1209034,12090120
1209034,12090121
1209034,12090122
1209034,12090123
1209034,12090128
1209034,12090130
1209034,12090131
1209034,12090132
1209034,12090133
1209034,12090134
1209034,12090135
1209034,12090136
1209034,12090137
1209034,12090138
1209034,12090139
1209034,12090140
1209034,12090141
1209034,12090142
1209034,12090143
1209034,12090144
1209034,12090145
1209034,12090146
1209034,12090147
1209034,12090148
1209034,12090149
1209034,12090150
1209034,12090152
1209034,12090153
1209034,12090154
1209034,12090158
1209034,12090159
1209034,12090160
1209034,12090161
1209034,12090162
1209034,12090163
1209034,12090164
1209034,12090165
1209034,12090166
1209034,12090167
1209034,12090168
1209034,12090169
1209034,12090170
1209034,12090171
1209034,12090172
1209034,12090175
1209034,12090176
1209034,12090177
1209034,12090178
1209034,12090179
1209034,12090182
1209034,12090183
1209034,12090184
1209034,12090185
1209034,12090186
1209034,12090187
1209034,12090188
1209034,12090189
1209034,12090190
1209034,12090191
1209034,12090192
1209034,12090193
1209034,12090194
1209034,12090195
1209034,12090196
1209034,12090197
1209034,12090198
1209034,12090199
1209034,12090200
1209034,12090201
1209034,12090202
1209034,12090203
1209034,12090204
1209034,12090205
1209034,12090206
1209034,12090209
1209034,12090210
1209034,12090211
1209034,12090212
1209034,12090213
1209034,12090214
1209034,12090215
1209034,12090216
1209034,12090217
1209034,12090220
1209034,12090223
1209034,12090224
1209034,12090225
1209034,12090226
1209034,12090227
1209034,12090228
1209034,12090229
1209034,12090230
1209034,12090231
1209034,12090232
1209034,12090241
1209034,12090244
1209034,12090245
1209034,12090246
1209034,12090247
1209034,12090248
1209034,12090249
1209034,12090250
1209034,12090251
1209034,12090252
1209034,12090253
1209034,12090254
1209034,12090255
1209034,12090256
1209034,12090259
1209034,12090260
1209034,12090261
1209034,12090262
1209034,12090263
1209034,12090264
1209034,12090265
1209034,12090267
1209034,12090270
1209034,12090271
1209034,12090272
1209034,12090273
1209034,12090277
1209034,12090279
1209034,12090280
1209034,12090281
1209034,12090282
1209034,12090291
1209034,12090292
1209034,12090293
1209034,12090294
1209034,12090295
1209034,12090296
1209034,12090297
1209034,12090298
1209034,12090311
1209034,12090312
1209034,12090313
1209034,12090324
1209034,12090325
1209034,12090326
1209034,12090327
1209034,12090328
1209034,12090329
1209034,12090330
1209034,12090331
1209034,12090332
1209034,12090333
1209034,12090334
1209034,12090335
1209034,12090336
1209034,12090337
1209034,12090340
1209034,12090341
1209034,12090342
1209034,12090343
1209034,12090344
1209034,12090345
1209034,12090346
1209034,12090347
1209034,12090348
1209034,12090349
1209034,12090350
1209034,12090351
1209034,12090355
1209034,12090356
1209034,12090357
1209034,12090358
1209034,12090359
1209034,12090362
1209034,12090365
1209034,12090366
1209034,12090367
1209034,12090368
1209034,12090369
1209034,12090370
1209034,12090371
1209034,12090372
1209034,12090373
1209034,12090406
1209034,12090407
1209034,12090415
1209034,12090420
1209034,12090421
1209034,12090474
1209034,12090475
1209034,12090476
1209034,12090477
1209034,12090478
1209034,12090479
1209034,12090481
1209034,12090482
1209034,12090483
1209034,12090484
1209034,12090485
1209034,12090486
1209034,12090487
1209034,12090488
1209034,12090489
1209034,12090490
1209034,12090491
1209034,12090492
1209034,12090493
1209034,12090494
1209034,12090495
1209034,12090496
1209034,12090497
1209034,12090498
1209034,12090500
1209034,12090501
1209034,12090502
1209034,12090506
1209034,12090507
1209034,12090508
1209034,12090509
1209034,12090510
1209034,12090513
1209034,12090514
1209034,12090516
1209034,12090517
1209034,12090518
1209034,12090520
1209034,12090521
1209034,12090523
1209034,12090528
1209034,12090530
1209034,12090531
1209034,12090532
1209034,12090533
1209034,12090534
1209034,12090536
1209034,12090537
1209034,12090538
1209034,12090539
1209034,12090540
1209034,12090541
1209034,12090542
1209034,12090562
1209034,12090563
1209034,12090564
1209034,12090565
1209034,12090567
1209034,12090569
1209034,12090570
1209034,12090571
1209034,12090572
1209034,12090573
1209034,12090574
1209034,12090576
1209034,12090577
1209034,12090578
1209034,12090579
1209034,12090580
1209034,12090581
1209034,12090582
1209034,12090583
1209038,12090587
1209038,12090588
1209037,12090590
1209034,12090591
1209034,12090592
1209034,12090593
1209034,12090594
1209034,12090595
1209034,12090596
1209034,12090597
1209034,12090598
1209034,12090599
1209034,12090600
1209034,12090602
1209034,12090608
1209034,12090609
1209034,12090610
1209034,12090611
1209034,12090612
1209034,12090613
1209034,12090614
1209034,12090615
1209034,12090616
1209034,12090617
1209034,12090618
1209034,12090619
1209034,12090620
1209034,12090621
1209034,12090622
1209034,12090623
1209034,12090624
1209034,12090625
1209034,12090627
1209034,12090628
1209034,12090629
1209034,12090630
1209034,12090631
1209034,12090632
1209034,12090633
1209034,12090634
1209034,12090635
1209034,12090636
1209034,12090637
1209034,12090638
1209034,12090641
1209034,12090642
1209034,12090643
1209034,12090648
1209034,12090649
1209034,12090650
1209034,12090651
1209034,12090652
1209034,12090653
1209034,12090655
1209034,12090656
1209034,12090657
1209034,12090658
1209034,12090659
1209034,12090660
1209034,12090661
1209034,12090662
1209034,12090663
1209034,12090664
1209034,12090665
1209034,12090666
1209034,12090667
1209034,12090668
1209034,12090671
1209034,12090672
1209034,12090673
1209034,12090674
1209034,12090677
1209034,12090680
1209034,12090682
1209034,12090683
1209034,12090684
1209034,12090685
1209034,12090687
1209034,12090688
1209034,12090690
1209034,12090691
1209034,12090693
1209034,12090694
1209034,12090695
1209034,12090696
1209034,12090697
1209034,12090698
1209034,12090699
1209034,12090700
1209034,12090701
1209034,12090702
1209034,12090703
1209034,12090704
1209034,12090705
1209034,12090706
1209034,12090707
1209034,12090708
1209034,12090710
1209034,12090711
1209034,12090712
1209034,12090717
1209034,12090719
1209034,12090721
1209034,12090722
1209034,12090723
1209034,12090724
1209034,12090725
1209034,12090728
1209034,12090729
1209034,12090730
1209034,12090731
1209034,12090733
1209034,12090734
1209034,12090735
1209034,12090736
1209034,12090737
1209034,12090738
1209034,12090739
1209034,12090740
1209034,12090741
1209034,12090743
1209034,12090745
1209034,12090746
1209034,12090747
1209034,12090748
1209034,12090750
1209034,12090751
1209034,12090752
1209034,12090753
1209034,12090754
1209034,12090755
1209034,12090756
1209034,12090757
1209034,12090758
1209034,12090759
1209034,12090760
1209034,12090761
1209034,12090762
1209034,12090763
1209034,12090764
1209034,12090765
1209034,12090769
1209034,12090770
1209034,12090771
1209034,12090772
1209034,12090773
1209034,12090774
1209034,12090775
1209034,12090776
1209034,12090777
1209034,12090778
1209034,12090779
1209034,12090780
1209034,12090781
1209034,12090782
1209034,12090783
1209034,12090784
1209034,12090785
1209034,12090786
1209034,12090787
1209034,12090788
1209034,12090789
1209034,12090790
1209034,12090792
1209034,12090793
1209034,12090794
1209034,12090795
1209034,12090796
1209034,12090797
1209034,12090798
1209034,12090799
1209034,12090805
1209034,12090808
1209034,12090809
1209034,12090810
1209034,12090811
1209034,12090812
1209034,12090813
1209034,12090814
1209034,12090815
1209034,12090816
1209034,12090817
1209034,12090818
1209034,12090819
1209034,12090820
1209034,12090823
1209034,12090824
1209034,12090828
1209034,12090832
1209034,12090835
1209034,12090836
1209034,12090837
1209034,12090838
1209034,12090840
1209034,12090841
1209034,12090842
1209034,12090843
1209034,12090844
1209034,12090845
1209034,12090846
1209034,12090847
1209034,12090848
1209034,12090849
1209034,12090850
1209034,12090851
1209034,12090852
1209034,12090853
1209034,12090854
1209034,12090855
1209034,12090856
1209034,12090858
1209034,12090860
1209034,12090863
1209034,12090864
1209034,12090865
1209034,12090866
1209034,12090867
1209034,12090868
1209034,12090869
1209034,12090870
1209034,12090871
1209034,12090872
1209034,12090873
1209034,12090874
1209034,12090875
1209034,12090876
1209034,12090877
1209034,12090878
1209034,12090879
1209034,12090880
1209034,12090881
1209034,12090882
1209034,12090883
1209034,12090886
1209034,12090888
1209034,12090890
1209034,12090891
1209034,12090892
1209034,12090893
1209034,12090894
1209034,12090895
1209034,12090896
1209034,12090897
1209034,12090898
1209034,12090899
1209034,12090900
1209034,12090902
1209034,12090903
1209034,12090904
1209034,12090905
1209034,12090909
1209034,12090910
1209034,12090911
1209034,12090915
1209034,12090916
1209034,12090917
1209034,12090919
1209034,12090920
1209034,12090921
1209034,12090922
1209034,12090924
1209034,12090925
1209034,12090926
1209034,12090927
1209034,12090928
1209034,12090929
1209034,12090930
1209034,12090932
1209034,12090933
1209034,12090934
1209034,12090936
1209034,12090937
1209034,12090939
1209034,12090941
1209034,12090942
1209034,12090943
1209034,12090944
1209034,12090945
1209034,12090947
1209034,12090948
1209034,12090950
1209034,12090951
1209034,12090952
1209034,12090954
1209034,12090955
1209034,12090956
1209034,12090957
1209034,12090958
1209034,12090960
1209034,12090962
1209034,12090963
1209034,12090965
1209034,12090966
1209034,12090967
1209034,12090969
1209034,12090970
1209034,12090972
1209034,12090973
1209034,12090974
1209034,12090976
1209034,12090977
1209034,12090978
1209034,12090980
1209034,12090981
1209034,12090982
1209034,12090983
1209034,12090984
1209034,12090985
1209034,12090986
1209034,12090988
1209034,12090989
1209034,12090990
1209034,12090992
1209034,12090993
1209034,12090994
1209034,12090995
1209034,12090996
1209034,12090997
1209034,12090998
1209034,12090999
1209034,12091000
1209800,12091001
1209019,12091002
1209019,12091003
1209034,12091004
1209034,12091005
1209034,12091006
1209034,12091007
1209034,12091008
1209034,12091010
1209034,12091011
1209034,12091012
1209034,12091013
1209034,12091014
1209034,12091015
1209034,12091016
1209034,12091017
1209034,12091018
1209034,12091019
1209034,12091020
1209034,12091021
1209034,12091022
1209034,12091023
1209034,12091024
1209034,12091025
1210008,12100077
1210008,12100078
1210008,12100079
1210008,12100080
1210008,12100081
1210008,12100082
1210008,12100083
1210008,12100084
1210008,12100085
1210008,12100086
1210008,12100087
1210008,12100088
1210008,12100089
1210008,12100090
1210008,12100091
1210008,12100092
1210008,12100093
1210008,12100094
1210008,12100095
1210008,12100096
1210008,12100097
1210008,12100098
1210008,12100099
1210008,12100100
1210008,12100101
1210001,12100102
1210001,12100103
1210001,12100104
1210001,12100105
1210001,12100106
1210001,12100107
1210001,12100108
1210006,12100109
1210006,12100110
1210006,12100111
1210006,12100112
1210006,12100113
1210006,12100114
1210006,12100115
1210006,12100116
1210006,12100117
1210006,12100118
1210006,12100119
1210006,12100120
1210006,12100121
1210006,12100122
1210008,12100123
1210008,12100124
1210008,12100125
1210008,12100126
1210008,12100127
1210008,12100128
1210008,12100129
1210008,12100130
1210012,12100131
1210012,12100132
1210012,12100133
1210012,12100134
1210012,12100135
1210012,12100136
1210012,12100137
1210008,12100138
1210001,12100139
1210001,12100140
1210001,12100141
1210006,12100142
1210006,12100143
1210006,12100144
1210006,12100145
1210006,12100146
1210006,12100147
1210006,12100148
1210003,12100149
1210003,12100150
1210001,12100151
1210001,12100152
1210001,12100153
1210001,12100154
1210001,12100155
1210006,12100156
1210006,12100157
1210001,12100158
1210001,12100159
1210001,12100160
1210001,12100161
1210001,12100162
1210002,12100163
1210002,12100164
1210002,12100165
1210001,12100166
1210001,12100167
1210001,12100168
1210001,12100169
1210001,12100170
1211014,12110052
1211014,12110053
1211014,12110054
1211014,12110055
1211014,12110056
1211014,12110057
1211014,12110058
1211009,12110059
1211009,12110060
1211012,12110061
1211012,12110062
1211012,12110063
1211009,12110064
1211006,12110065
1211006,12110066
1211006,12110067
1211006,12110068
1211006,12110069
1211006,12110070
1211006,12110071
1211006,12110072
1211006,12110073
1211006,12110074
1211006,12110075
1211006,12110076
1211006,12110077
1211014,12110078
1211014,12110079
1211006,12110080
1211001,12110081
1211001,12110082
1211001,12110083
1211001,12110084
1211001,12110085
1211001,12110086
1211001,12110087
1211001,12110088
1211006,12110089
1211009,12110090
1211011,12110091
1211011,12110092
1211011,12110093
1211011,12110094
1211011,12110095
1211011,12110096
1211011,12110097
1211011,12110098
1211011,12110099
1211011,12110100
1211011,12110101
1211011,12110102
1211011,12110103
1211011,12110104
1211011,12110105
1211011,12110106
1211011,12110107
1211011,12110108
1211011,12110109
1211011,12110110
1211009,12110111
1211009,12110112
1211009,12110113
1211009,12110114
1211009,12110115
1211009,12110116
1211006,12110117
1211006,12110118
1212011,12120063
1212011,12120064
1212011,12120065
1212011,12120066
