DAUID,PRUID,Total_Minutes,Total_Kilometres
35140198,ON,14.91212735,16.10871902
35140199,ON,26.8910602,25.68897018
35140200,ON,9.02722643,9.89650043
35140201,ON,16.53730212,17.96494605
35140202,ON,16.28052042,16.71968874
35140203,ON,23.44116486,32.35607922
35140204,ON,20.87026899,24.72586402
35140205,ON,15.29632026,17.94575494
35140206,ON,16.75114913,22.39711693
35140207,ON,14.46966493,19.92610154
35140208,ON,4.79993489,2.74826242
35140209,ON,4.78259435,2.7626217
35140210,ON,3.43856162,2.24662063
35140211,ON,4.62532577,2.64590256
35140212,ON,3.65645018,2.17350776
35140213,ON,4.74697284,2.77801599
35140214,ON,3.72148139,2.29091646
35140215,ON,3.20345267,1.58540232
35140216,ON,2.90219237,1.19122748
35140217,ON,1.08954931,0.393387
35140218,ON,1.32447714,0.6550668
35140219,ON,2.86841221,1.49173101
35140220,ON,2.6517711,3.43501466
35140221,ON,3.51812724,4.15314243
35140222,ON,3.40424284,4.0013428
35140223,ON,5.73807384,5.98285885
35140224,ON,4.86161818,5.67077187
35140225,ON,7.3465736,8.76615515
35140226,ON,11.49513776,14.78936718
35140227,ON,8.68288017,11.0396526
35140228,ON,14.05924944,18.20840945
35140229,ON,18.54624811,21.43771032
35140230,ON,16.00008907,20.76422751
35140231,ON,22.81923993,28.89002173
35140232,ON,20.11656289,25.77608943
35140233,ON,20.27446349,25.22229734
35140234,ON,16.70889794,21.74123057
35140235,ON,9.91230642,12.49154001
35140236,ON,6.36135878,6.56228188
35140237,ON,6.68427236,8.72890317
35140238,ON,8.2293385,9.4887014
35140239,ON,9.11376662,9.87135247
35140240,ON,8.83527532,9.00910871
35140241,ON,7.84216475,9.41615609
35140242,ON,6.72229725,8.74693282
35100074,ON,12.44801363,8.68825873
35100075,ON,12.97513133,9.15561152
35120400,ON,38.86647199,43.77644884
35090147,ON,22.01404316,21.88681414
35110063,ON,41.22194435,51.78712229
35100185,ON,4.24705408,1.76707338
35110064,ON,54.19130221,64.41129373
35150133,ON,11.26114582,7.02806608
35090148,ON,15.02431404,15.95193711
35120401,ON,37.57278066,42.54415021
35100076,ON,12.43434409,8.59518533
35090149,ON,18.8759261,21.54382872
35140254,ON,9.93447585,10.82859353
35120402,ON,28.87957481,32.66314179
35100186,ON,4.97511625,2.26302924
35110065,ON,29.50452025,36.22669003
35150134,ON,11.04009939,6.3843362
35090150,ON,19.19848156,19.66801591
35140255,ON,9.78438394,10.95344882
35100077,ON,12.50360931,8.45053653
35120404,ON,8.20501205,6.19702505
35100187,ON,4.25969836,1.9754837
35110066,ON,18.49728844,23.30119297
35150137,ON,8.68832681,5.21977739
35090151,ON,18.68301251,18.0533393
35140256,ON,9.84836088,11.24411955
35100078,ON,11.20875436,7.86853362
35120405,ON,8.26746414,5.70809197
35100188,ON,4.5293556,2.20268887
35110067,ON,13.29416647,16.29127263
35150138,ON,7.44568251,4.91411481
35090152,ON,23.36096436,23.89111668
35140257,ON,9.32986958,9.88151706
35100079,ON,12.19594128,8.16028573
35120406,ON,6.38246367,3.83695924
35100189,ON,3.50549075,1.63971869
35110068,ON,15.67550114,19.49618362
35150139,ON,8.9206225,5.37570201
35090153,ON,31.30586249,31.7579313
35140258,ON,8.24851669,9.76432001
35100080,ON,12.37593011,8.86117513
35120408,ON,12.95106408,12.63925826
35120410,ON,5.21468611,4.92183572
35120412,ON,6.03958297,4.12155467
35120413,ON,38.37681327,45.48530947
35120416,ON,34.79311097,40.89392794
35120418,ON,13.43265934,14.72136385
35120419,ON,17.41703114,19.12353282
35120420,ON,12.35583386,12.3837109
35120421,ON,16.4797926,18.03693331
35130042,ON,11.34051938,9.3860053
35130043,ON,8.45064485,7.53072395
35130044,ON,8.59312545,7.65490112
35130045,ON,16.13570228,15.37935705
35130046,ON,16.74414646,17.01521982
35130047,ON,16.82938644,18.27483724
35130048,ON,21.421951,22.23177761
35130049,ON,20.41676002,21.81152036
35130050,ON,17.71360952,18.37694031
35130051,ON,11.64606823,11.20980205
35130052,ON,11.7392936,11.68007068
35130053,ON,18.44354189,18.50632527
35130054,ON,23.38031829,26.77495124
35130055,ON,29.72299343,31.88114909
35130056,ON,27.96751853,31.53675626
35130057,ON,25.61846617,29.39265996
35130058,ON,27.66983545,32.95988092
35130059,ON,26.7677625,31.19380881
35130060,ON,30.1005192,34.53251723
35130061,ON,29.89976139,35.08439013
35130062,ON,33.49245902,38.3262966
35130063,ON,31.24202987,35.77288412
35130064,ON,30.62522923,35.28169825
35130065,ON,30.07813574,35.2926676
35130066,ON,31.21684827,35.54619902
35130067,ON,26.88930503,32.61287051
35130068,ON,25.39636773,29.1664329
35130069,ON,25.87385744,25.74312819
35130070,ON,26.82174226,30.33862111
35130071,ON,26.59581841,25.96850713
35130072,ON,33.85258239,38.70965429
35130073,ON,40.40168361,44.98171278
35130074,ON,40.21355371,47.57540619
35130075,ON,40.45625194,46.95160541
35130077,ON,53.72977706,60.60910391
35130078,ON,45.35344169,49.24008529
35130079,ON,23.69416305,27.30625509
35130080,ON,20.13589925,22.60111019
35130081,ON,31.83882345,36.80330806
35130082,ON,44.25355331,50.38382314
35140110,ON,12.22474749,13.74362754
35140111,ON,6.92657398,6.80761747
35140112,ON,5.64622739,4.76057434
35140113,ON,6.77690582,6.26835139
35140114,ON,1.11327135,0.56635515
35140115,ON,1.82273729,1.09908314
35140116,ON,5.0227717,2.78960789
35140117,ON,5.96142033,4.36399489
35140118,ON,8.28396861,7.13972096
35140119,ON,7.41199953,5.4444844
35140120,ON,2.95807444,1.68987645
35140121,ON,8.81135507,8.79070653
35140122,ON,11.31068137,12.19674457
35140123,ON,10.36724744,9.73293959
35140124,ON,14.3396428,14.82243646
35140125,ON,19.36811352,21.25119753
35140126,ON,19.13364979,19.71040931
35140127,ON,21.56190758,23.29835629
35140128,ON,27.63301208,33.42990704
35140129,ON,25.91741632,31.44222502
35140130,ON,25.06672067,28.57087884
35140131,ON,25.57978899,30.33209712
35140132,ON,23.48482974,27.53872353
35140133,ON,25.0926661,29.35934582
35140134,ON,22.32000719,27.35431434
35140135,ON,17.67139958,21.00999101
35140136,ON,23.32318576,28.61773221
35140137,ON,21.30113313,23.72137176
35140138,ON,25.15474712,29.71472331
35140139,ON,17.73782359,19.28261531
35140140,ON,14.97592128,17.92389968
35140141,ON,13.09186568,15.46833352
35140142,ON,14.95338675,18.61123449
35100190,ON,4.59876314,1.68631037
35110069,ON,10.77579466,13.08516186
35140259,ON,7.75201065,9.45069278
35100081,ON,11.18070359,7.53734437
35150140,ON,7.79901592,5.20192009
35150141,ON,6.07503725,3.72886811
35090154,ON,39.08254606,40.98816534
35100082,ON,11.08857224,7.7715323
35100191,ON,3.84636832,1.37254501
35110070,ON,22.16178605,26.58338998
35140260,ON,11.4228168,13.35648638
35150142,ON,6.79990205,4.03876632
35090155,ON,18.92217274,22.01933893
35100083,ON,10.65318179,7.21493217
35100192,ON,3.77736566,1.33764429
35110071,ON,29.90169421,33.13145528
35140261,ON,15.46465356,21.36149338
35150143,ON,7.0553348,4.28982592
35090156,ON,19.88014468,18.15381887
35100084,ON,9.73689319,6.77520975
35100193,ON,2.90287399,1.07154371
35110072,ON,16.6516012,20.02097342
35140262,ON,13.21430583,17.76608908
35150144,ON,7.41817733,4.4796848
35090157,ON,37.14085542,37.8211365
35100085,ON,11.26396811,7.7814305
35100194,ON,3.22768579,1.52874447
35110073,ON,11.44840372,12.66730004
35140263,ON,17.79309546,19.62694489
35150145,ON,7.38882355,4.39551411
35090158,ON,23.45369777,25.56863733
35100086,ON,10.2483685,6.90890187
35100195,ON,2.71534653,1.39860237
35110074,ON,11.41297345,12.64312068
35140264,ON,13.24369913,13.62317745
35150146,ON,7.88605089,4.84987233
35090159,ON,22.17814878,23.5633487
35100087,ON,9.49191058,6.45619289
35100196,ON,2.04554704,1.0946432
35110075,ON,7.19293993,7.93372382
35140265,ON,13.27878179,13.66977418
35150147,ON,7.85201081,4.86254003
35090160,ON,20.60074963,21.91647677
35100088,ON,10.35502147,6.08713719
35100197,ON,2.13229791,0.69285575
35110076,ON,12.14800078,14.19255123
35140266,ON,17.87954415,17.37181081
35150148,ON,5.79008145,3.75328939
35150149,ON,5.50026293,3.2047498
35150150,ON,5.34252939,3.10530672
35150151,ON,4.64735563,2.81819967
35150153,ON,3.85871078,2.0261757
35150154,ON,3.77034457,1.93622953
35150155,ON,3.02488518,1.41015151
35150156,ON,2.25026434,1.10294606
35150157,ON,2.26631318,0.90405204
35150158,ON,0.72624092,0.38827591
35150159,ON,1.51187534,0.73746376
35150160,ON,0.81716543,0.48077978
35150161,ON,3.33488817,1.62795613
35150162,ON,2.7598973,1.41657312
35150163,ON,2.42083446,1.47686015
35150164,ON,2.46555146,1.31435494
35150165,ON,2.7273143,1.32049205
35150168,ON,3.93032985,2.48936666
35150213,ON,4.84124083,2.48599379
35150214,ON,6.57809772,3.67654823
35150215,ON,4.79571488,2.99986834
35150216,ON,5.61077849,3.37761971
35150224,ON,4.89541145,3.04449595
35150225,ON,8.33768664,4.82541249
35150226,ON,10.55057784,8.31050012
35150227,ON,7.40866714,4.67989332
35150228,ON,41.54076824,51.67300087
35150229,ON,60.34962586,51.83203114
35150230,ON,44.04332646,50.48312209
35150231,ON,31.42686665,34.54964713
35150232,ON,34.63932769,38.81794576
35150233,ON,40.7445126,42.51906162
35150234,ON,26.29178861,26.54088453
35150235,ON,31.84084885,33.90959512
35150236,ON,26.14290333,27.48561886
35150237,ON,28.7786547,31.4496515
35150238,ON,22.78736653,21.10281346
35150239,ON,25.39887229,24.05633228
35150240,ON,33.97138563,34.56030857
35150241,ON,22.11160887,20.94767771
35150242,ON,24.80162468,24.53424447
35150243,ON,24.33600565,24.21484928
35150244,ON,19.80351691,18.36020048
35150245,ON,18.32659787,16.23711763
35150246,ON,20.55650456,17.72373014
35150247,ON,12.21488468,10.65535167
35150248,ON,18.28986944,18.27220158
35150249,ON,11.13697032,10.1441827
35150250,ON,11.90843554,10.61479924
35150251,ON,9.99936448,8.60920256
35150255,ON,7.15491528,5.1657605
35150256,ON,10.3479012,7.89351055
35150257,ON,13.32910102,12.47037319
35150258,ON,11.39185103,9.95638821
35150259,ON,19.30200393,19.75778658
35150260,ON,16.75745003,18.47512299
35150261,ON,20.9240015,23.23454752
35150262,ON,20.74655514,24.59419435
35150263,ON,21.6459377,25.55245114
35150264,ON,20.21857054,22.2182228
35150265,ON,22.20174655,24.08402396
35150266,ON,17.48913946,17.99458158
35150267,ON,22.32216294,23.63890101
35150268,ON,26.43310664,28.54293446
35150269,ON,22.43291324,24.37832187
35150270,ON,19.90019638,18.96667125
35150271,ON,21.15637766,22.13115024
35150273,ON,20.92269371,19.61745276
35150275,ON,26.32233688,26.01124675
35150276,ON,25.45393392,24.01349201
35150277,ON,22.51723624,22.33755592
35150278,ON,19.69289661,17.99165398
35150279,ON,14.57538628,11.87213124
35150280,ON,19.73547102,18.48621856
35150281,ON,18.18466706,17.38548043
35150282,ON,20.37514963,20.30600186
35090161,ON,15.68150278,14.46294373
35100089,ON,13.98161711,10.03349959
35100198,ON,1.41269426,0.62256638
35140267,ON,12.83160341,13.20311264
35090162,ON,10.02798598,7.85926501
35100199,ON,5.81961434,2.98966016
35100090,ON,13.36264861,9.52269864
35110077,ON,8.18464256,9.20699709
35100236,ON,10.74762807,6.36867242
35140268,ON,11.14080488,10.94886302
35090165,ON,1.92244359,0.68822757
35100092,ON,15.24354529,11.14124035
35110078,ON,10.82111321,12.67405674
35100237,ON,17.73632471,13.0631166
35140269,ON,18.24066285,16.45734776
35090166,ON,2.21498205,0.81177734
35100093,ON,15.65694123,11.56410972
35110079,ON,14.07825712,16.72643236
35100238,ON,10.27223389,5.37649293
35150039,ON,12.50331164,7.1810262
35090167,ON,2.62632773,0.96259411
35100094,ON,15.52445428,10.09623161
35110080,ON,18.31899232,20.68575631
35100239,ON,10.21993463,5.27878436
35150040,ON,10.62543937,6.93827988
35090168,ON,3.90951268,1.46494755
35100095,ON,15.97013949,10.25796374
35110081,ON,20.80857178,23.12822548
35100240,ON,10.00399287,5.39671344
35090169,ON,3.09601163,1.22178072
35150041,ON,9.69378329,5.89422011
35100096,ON,15.29602234,9.83979935
35110082,ON,16.73008144,18.43883814
35100241,ON,14.29722057,10.1949573
35090170,ON,4.36851798,1.82820908
35150043,ON,9.67758459,6.23789459
35100097,ON,16.10676206,10.36694287
35110083,ON,22.95838842,18.76022748
35100242,ON,14.58640711,10.55568557
35090171,ON,6.68070304,3.30944774
35150045,ON,7.14916738,4.3205442
35100098,ON,15.60749218,10.40752038
35110084,ON,23.29087847,17.37585869
35100243,ON,8.16214402,4.67357585
35090172,ON,4.29046089,2.10750144
35150046,ON,7.55795549,4.48111018
35100099,ON,16.83196916,10.64670448
35110085,ON,22.49346265,17.6248345
35100244,ON,7.43471447,3.61511125
35090173,ON,5.28148581,2.34495828
35150047,ON,6.2597026,3.89165708
35100100,ON,15.91435483,11.96128126
35110086,ON,21.04246743,16.21279966
35110087,ON,20.8636566,15.99970318
35110088,ON,20.65873461,16.29159337
35110089,ON,21.65623962,16.37208176
35110090,ON,22.01418169,16.43852765
35110091,ON,21.15024254,16.29648483
35110092,ON,19.93966333,15.48776489
35110093,ON,19.74164851,15.0395053
35110094,ON,19.77503971,15.0469712
35110095,ON,20.69431899,25.15686367
35110096,ON,16.02531225,19.31370825
35110097,ON,25.8501345,24.15778481
35110098,ON,21.68443881,21.15783946
35110099,ON,21.03690158,21.59559123
35110100,ON,21.37083551,20.85469075
35110101,ON,15.50007957,17.15318089
35110102,ON,13.65464826,14.20944095
35110103,ON,7.99246695,7.53240434
35110104,ON,6.48669804,5.41640802
35110105,ON,16.77938202,22.16340062
35110106,ON,5.5453641,3.19396464
35110107,ON,4.26795176,2.55112961
35110108,ON,2.88018245,1.77338018
35110109,ON,2.3411192,1.52254618
35110110,ON,2.92237974,1.89775873
35110111,ON,1.98261728,1.42872328
35110112,ON,1.87471086,1.11767439
35110113,ON,1.51139673,1.08848027
35110114,ON,0.94137149,0.59331506
35110115,ON,0.37079723,0.43501201
35110116,ON,5.92097803,5.13642167
35110117,ON,4.17857875,2.78813624
35110118,ON,9.65080005,10.4384575
35110119,ON,8.5654144,6.73604828
35110120,ON,10.3865561,8.83426876
35110121,ON,16.07581592,16.14630291
35110122,ON,6.08864261,7.23090858
35110123,ON,7.76960822,9.4444811
35110124,ON,19.98287575,24.47444064
35110125,ON,2.93712981,2.71217362
35110126,ON,3.40040053,3.39447233
35110127,ON,11.13474634,14.06674418
35110128,ON,3.85200253,5.07662264
35110129,ON,2.92620938,3.00208669
35110130,ON,8.39148218,7.7962609
35110131,ON,3.5738397,2.43830484
35110132,ON,13.0907296,11.16548284
35110133,ON,15.32291115,16.67321904
35110134,ON,21.70797364,25.42135301
35110135,ON,35.83146412,29.80786893
35110136,ON,29.39570416,33.89481862
35110137,ON,14.73839792,16.56765855
35110138,ON,11.1347224,11.79693122
35110140,ON,122.2528985,96.00732347
35110141,ON,59.06877414,67.90120004
35110142,ON,53.08740351,65.1875717
35120092,ON,5.19729995,3.26452426
35120093,ON,5.55041058,3.65723763
35120094,ON,4.86984763,3.10310529
35120095,ON,5.26748215,3.26779722
35120096,ON,4.32590543,2.76696922
35120097,ON,3.61922341,2.356503
35120098,ON,4.27424249,2.74696976
35100245,ON,69.37474383,73.70270711
35090174,ON,9.47958602,7.04161589
35150048,ON,6.25629045,3.83159093
35100101,ON,15.66205523,11.6546166
35100248,ON,59.06433133,68.8752337
35090175,ON,11.12598197,9.34763481
35100102,ON,15.40193444,11.60857656
35100249,ON,57.07459657,57.968705
35150049,ON,6.70979499,3.66748785
35090176,ON,18.01429031,11.80174917
35100103,ON,16.35489313,12.09495788
35100250,ON,41.5729334,47.78333996
35150050,ON,5.45731438,3.30370303
35090177,ON,19.81658852,20.88415724
35100104,ON,16.29307965,12.34387188
35100251,ON,47.74298538,52.59438336
35150051,ON,5.5596477,3.24886082
35090178,ON,20.30458122,18.93524687
35100105,ON,17.16137128,12.51598622
35100252,ON,47.27564813,54.53612104
35150052,ON,5.00919839,2.97946138
35090179,ON,24.19912455,28.17045747
35100106,ON,17.92701145,11.68320007
35100253,ON,38.59132768,46.77760186
35150053,ON,4.34778698,2.5985314
35090180,ON,6.6216165,7.46638705
35100107,ON,18.5023052,13.84406485
35100254,ON,61.05198818,58.0313925
35150054,ON,4.47944184,2.7862203
35090181,ON,10.0357953,8.76271843
35100108,ON,17.95884343,13.47290086
35100255,ON,48.52171558,53.21107927
35150055,ON,3.61901735,2.2649471
35090182,ON,8.55924812,6.52729145
35100109,ON,17.30810297,13.17564299
35100256,ON,37.76016677,41.60485176
35150056,ON,3.44765527,2.17006894
35090183,ON,11.60488928,12.39008001
35100110,ON,17.40588904,12.48082633
35100257,ON,30.63220159,30.88068736
35150057,ON,4.1289673,2.39483692
35090184,ON,9.54730897,9.33344798
35100111,ON,16.99463999,12.32106843
35100258,ON,31.75162139,31.77434033
35150058,ON,5.00501577,2.87617924
35090185,ON,22.13194137,20.10474624
35100112,ON,15.63113882,11.62730281
35100259,ON,38.3065131,34.68927479
35150059,ON,5.52105372,3.23290879
35090186,ON,13.7745316,11.59277275
35100113,ON,15.80095998,11.7600744
35100260,ON,25.60960446,24.0810818
35150060,ON,3.79783738,2.46126492
35090187,ON,8.70817183,5.64331128
35100114,ON,17.18513753,12.56229065
35100261,ON,25.16943538,22.98788915
35150061,ON,2.92957748,1.42424741
35090188,ON,3.12756361,1.52001922
35100115,ON,14.65856795,11.20312751
35100262,ON,26.00863708,24.16004499
35150062,ON,1.43928373,0.87642703
35090189,ON,3.53848661,1.97020175
35100116,ON,14.94316182,11.14789635
35100263,ON,21.59992482,20.59660585
35150063,ON,2.85283409,1.53138745
35150064,ON,1.40057004,0.77011654
35150065,ON,2.26562248,1.26629662
35150066,ON,2.10843445,1.06094124
35150067,ON,3.13711357,1.66398321
35150068,ON,3.30799168,1.53540748
35150069,ON,3.85030343,1.85853996
35150070,ON,3.72168863,2.06937633
35150071,ON,2.88934721,1.68110418
35150072,ON,2.38610817,1.389178
35150073,ON,2.07820381,0.97704654
35150074,ON,2.22194565,1.34140158
35150075,ON,1.77427608,0.91412891
35150076,ON,2.41755176,1.48469497
35150077,ON,3.2496823,1.94844478
35150078,ON,3.3959851,1.99446256
35150079,ON,4.76809567,2.6565766
35150080,ON,3.52655183,2.09465371
35150081,ON,4.80977108,2.76633169
35150082,ON,5.31838697,3.07870233
35150083,ON,5.92716778,3.42642489
35150084,ON,6.41992428,3.82882709
35150085,ON,7.68989455,4.50720196
35150086,ON,7.01249237,4.00500043
35150087,ON,6.44958135,3.64625448
35150088,ON,5.82555343,3.45353656
35150089,ON,5.41531107,3.14394819
35150090,ON,6.08109404,3.37394959
35150091,ON,6.37780698,3.7626761
35150092,ON,7.0124046,4.20331353
35150093,ON,7.48478311,4.11715444
35150094,ON,8.67783349,5.43339666
35150095,ON,7.13345914,4.21054978
35150096,ON,6.68873946,3.89839709
35150098,ON,10.1181011,6.08221867
35150099,ON,8.60818989,5.20008231
35150100,ON,10.81910971,6.15039517
35150101,ON,9.06403305,5.26092555
35150103,ON,10.9194481,6.6440919
35150104,ON,11.66625659,6.91378367
35150105,ON,12.55976642,6.88643244
35150107,ON,8.01164619,3.82195677
35150108,ON,7.34729764,3.41729752
35150109,ON,8.47869046,3.97851408
35150110,ON,8.3328209,3.90681584
35150111,ON,5.07571737,2.32051396
35150112,ON,5.3321846,2.53373564
35150113,ON,4.3847513,2.18362893
35150114,ON,4.71248078,2.48550986
35150115,ON,3.45305311,1.84648038
35150116,ON,6.05667467,3.08534597
35090190,ON,1.87609935,1.11009506
35100264,ON,25.03679768,23.91478499
35090191,ON,1.33977658,0.73879443
35100265,ON,27.88580878,27.10535941
35090192,ON,1.85633719,0.86370992
35100266,ON,29.92157448,31.12502259
35090193,ON,0.99484333,0.45403771
35100267,ON,34.75962282,33.49681845
35100119,ON,17.18527357,12.60206371
35090194,ON,2.05481515,0.47353232
35100268,ON,20.4032038,20.32072371
35100269,ON,19.16030755,16.44670798
35100270,ON,17.69122921,12.32146524
35100271,ON,18.18850865,13.92132091
35100272,ON,15.84073315,12.14214952
35100273,ON,17.45165793,12.23435564
35100274,ON,11.76820473,7.30830789
35100275,ON,11.14288542,5.77698787
35100280,ON,9.94486802,6.20553603
35100282,ON,7.62267425,4.82214169
35100283,ON,11.38412659,6.27167649
35100284,ON,12.19087185,5.64316319
35100285,ON,8.71308182,5.62806078
35100286,ON,12.14839488,6.74621203
35100287,ON,9.25309942,4.72437692
35100288,ON,6.7525765,3.15233111
35100289,ON,11.55789011,8.9270913
35100290,ON,15.99779291,15.41606762
35100291,ON,24.87785922,24.26550272
35100292,ON,30.91150086,15.5049376
35100293,ON,30.99635515,13.52829897
35100294,ON,16.96891115,13.65984977
35100295,ON,25.02616303,20.52318711
35100296,ON,20.21093312,17.67890373
35100297,ON,28.27984579,33.91019514
35100298,ON,23.39030823,28.43349994
35100299,ON,25.94891554,29.50266578
35100300,ON,23.63300698,28.20517898
