CSDUID,Total_Sec,Total_Min
4716043,1743.1788528,30.0
4716044,981.9553674,17.0
4716046,1805.989590020114,31.0
4716047,1106.3864981586755,19.0
4716051,82.56158695247964,2.0
4716052,61.9642728,2.0
4716053,106.3768734,2.0
4716054,123.7838304,3.0
4716056,223.2075100819277,4.0
4716057,633.3416214,11.0
4716058,245.92733017826086,5.0
4716059,408.6925362,7.0
4716060,316.1704356,6.0
4716061,3447.3552671999996,58.0
4716062,3448.4965164,58.0
4716063,4197.844056000001,70.0
4716072,4868.4763266,82.0
4716075,5125.008064664788,86.0
4716077,2878.5593922,48.0
4716840,1944.536286,33.0
4716854,207.5935494,4.0
4716855,201.76995899999997,4.0
4716856,906.3793687401961,16.0
4716857,,
4716858,3462.9455718508143,58.0
4716859,,
4716860,5274.56398439786,88.0
4716861,5506.9525650000005,92.0
4716862,5547.467482800001,93.0
4716863,5416.1388018,91.0
4716870,,
4716872,,
4716880,4367.816282776001,73.0
4716882,1969.8721566,33.0
4716886,,
4716888,,
4716891,,
4716894,,
4717001,2017.9172109972972,34.0
4717002,3432.4652646,58.0
4717004,3300.456051,56.0
4717005,1565.9079672,27.0
4717006,3295.1656529999996,55.0
4717008,2210.927772,37.0
4717011,2392.3719924,40.0
4717013,3107.4923322,52.0
4717014,3552.0984702,60.0
4717017,3589.4289591394286,60.0
4717018,2913.7476274709684,49.0
4717019,5367.3396306,90.0
4717022,514.4217107767821,9.0
4717024,119.53501736551725,2.0
4717026,1543.7071398,26.0
4717028,1899.6542482623,32.0
4717029,2733.278760717183,46.0
4717032,1657.11413354928,28.0
4717034,4096.260561,69.0
4717036,3227.3863578,54.0
4717039,2614.9369944,44.0
4717041,1975.8961686,33.0
4717042,2717.6561064,46.0
4717045,1760.1077886175335,30.0
4717047,259.8816966,5.0
4717048,176.4630768,3.0
4717052,165.01481602187147,3.0
4717053,204.6040398,4.0
4717054,327.0844795565217,6.0
4717055,819.465876,14.0
4717056,1218.7108755832537,21.0
4717057,599.342715,10.0
4717058,76.1375028,2.0
4717062,685.6024748255287,12.0
4717066,1155.0528546,20.0
4717067,491.2684758,9.0
4717801,766.0264135818347,13.0
4717802,2166.6150546,37.0
4717803,2381.961771,40.0
4717804,2665.2585114,45.0
4717805,2640.2326878,45.0
4717806,1767.9979201335163,30.0
4717807,1608.6150534892697,27.0
4717808,1910.2258068000003,32.0
4717809,265.82320380000004,5.0
4717810,2405.2163004000004,41.0
4717811,230.7695586,4.0
4717812,162.70281,3.0
4717813,1005.4034052,17.0
4717815,5155.1977032,86.0
4717816,1126.5004938,19.0
4717817,,
4717819,1183.9350186,20.0
4717830,,
4717831,,
4717832,,
4718005,33694.989582,562.0
4718012,33130.66767,553.0
4718015,4327.676199,73.0
4718021,32552.34597,543.0
4718023,525.6431819999999,9.0
4718028,602.3151714,11.0
4718030,387.0073914,7.0
4718033,5083.013341751825,85.0
4718041,4704.325961779135,79.0
4718042,1505.3679052276923,26.0
4718049,285.98076768583695,5.0
4718051,2364.501361103242,40.0
4718052,5859.4084722,98.0
4718055,1217.4868439170732,21.0
4718058,8242.802178,138.0
4718065,7854.688884000001,131.0
4718067,6461.824221914313,108.0
4718069,1473.3895824,25.0
4718070,,
4718071,2871.315855,48.0
4718072,733.5602508000001,13.0
4718074,1375.4692539651553,23.0
4718075,4688.368008,79.0
4718089,4741.8536172,80.0
4718090,,
4718100,5746.974130799999,96.0
4718801,5789.566077,97.0
4718802,5107.869169772216,86.0
4718803,5100.247864384812,86.0
4718806,31140.452491615382,520.0
4718807,4363.5609348,73.0
4718808,4387.19472,74.0
4718809,4383.608526307338,74.0
4718811,4359.538044,73.0
4718812,4372.2691134,73.0
4718813,,
4718814,8441.01378,141.0
4718815,8404.244568,141.0
4718817,8400.824526,141.0
4718818,8394.411396,140.0
4718819,8391.164514,140.0
4718820,8382.99459238759,140.0
4718821,,
4718822,8375.422584,140.0
4718823,,
4718824,8311.703238,139.0
4718825,8305.131792,139.0
4718826,8312.301774000001,139.0
4718827,3851.1247844035715,65.0
4718828,132.8807514,3.0
4718829,252.78599100000002,5.0
4718831,7792.167522,130.0
4718832,9933.969186,166.0
4718839,9974.442366,167.0
4718844,,
4718849,,
4718852,8962.997933718858,150.0
4718854,,
4718855,5060.2583868,85.0
4718860,,
4801003,758.9410409882776,13.0
4801006,711.208883541022,12.0
4801008,501.5940688470181,9.0
4801009,483.1972224,9.0
4801014,2471.5362293622784,42.0
4801018,886.0797501545601,15.0
4802001,415.77503000307695,7.0
4802002,479.066109,8.0
4802004,503.9184819189322,9.0
4802006,534.932652,9.0
4802008,510.97472954417714,9.0
4802009,671.2194574969072,12.0
4802011,410.5810962834783,7.0
4802012,689.1666025136577,12.0
4802013,255.32706584545136,5.0
4802014,374.089113,7.0
4802016,171.0823296,3.0
4802018,252.59693994839378,5.0
4802019,640.3368361796375,11.0
4802021,1294.2935542582786,22.0
4802022,657.7021952021665,11.0
4802023,619.0834422,11.0
4802029,627.9527877307933,11.0
4802031,1772.988222766778,30.0
4802034,491.5167508344814,9.0
4802036,752.645667,13.0
4802038,630.2801297999999,11.0
4802039,1988.4514260059211,34.0
4803001,1222.3637717329077,21.0
4803002,274.63629142636034,5.0
4803003,777.6221783999999,13.0
4803004,1493.1280668259399,25.0
4803006,1743.3494334,30.0
4803008,2059.3161366,35.0
4803011,1450.1889227575925,25.0
4803014,269.7149144070679,5.0
4803016,320.5209414,6.0
4803018,1173.7900736425258,20.0
4803019,1148.8051882624204,20.0
4803022,808.5589845118297,14.0
4803024,88.5291486,2.0
4803026,157.74933600221505,3.0
4803801,1336.5185795690325,23.0
4803802,1558.7179611754593,26.0
4803803,,
4803805,1714.947348,29.0
4804001,726.1490238,13.0
4804004,1403.1480565245163,24.0
4804006,1144.8564222,20.0
4804011,1284.3688439333332,22.0
4804012,592.582384683888,10.0
4804014,2490.250265625736,42.0
4804019,4102.6460976,69.0
4804020,1519.3535348169903,26.0
4804021,1676.411103,28.0
4804022,126.68369699999998,3.0
4805001,546.8451996332783,10.0
4805002,340.1727678,6.0
4805004,1259.9917458,21.0
4805006,1325.0713860671567,23.0
4805008,1055.7156822,18.0
4805009,1711.5362556,29.0
4805011,1295.172645,22.0
4805012,767.5136789002289,13.0
4805018,1297.2359619711556,22.0
4805019,65.23322519999999,2.0
4805021,151.7432526,3.0
4805022,178.6916004,3.0
4805026,1767.8880245433304,30.0
4805031,2232.628544926524,38.0
4805034,1917.3265913999999,32.0
4805036,267.8558526,5.0
4805038,120.4787358,3.0
4805041,1154.678348814303,20.0
4805042,1083.087579,19.0
4805044,1664.1842196,28.0
4805046,877.0965623999999,15.0
4805048,1646.4894923341224,28.0
4805049,1089.8115668158316,19.0
4805802,571.3261052553692,10.0
4806001,749.245756872029,13.0
4806006,441.22737308222565,8.0
4806008,340.0758522,6.0
4806009,365.6250232655687,7.0
4806011,287.97523805604396,5.0
4806012,510.85584594565364,9.0
4806014,628.4576630397339,11.0
4806016,734.4561062875453,13.0
4806017,772.6062499953797,13.0
4806019,1309.3054345737814,22.0
4806021,1196.9722631830607,20.0
4806022,1602.7178280595422,27.0
4806024,1563.306655737931,27.0
4806026,752.7875148281745,13.0
4806028,602.0536817855327,11.0
4806029,656.3480874938343,11.0
4806031,784.7706372,14.0
4806032,322.8277217988166,6.0
4806034,697.0238520370723,12.0
4806036,854.6396329711077,15.0
4806803,,
4806804,,
4807001,339.86863333587644,6.0
4807002,495.18402187799995,9.0
4807004,668.694858,12.0
4807006,635.3201844,11.0
4807008,1170.1205562,20.0
4807011,1012.4398448617085,17.0
4807012,697.2068017479263,12.0
4807014,136.9467076199253,3.0
4807016,139.9223046,3.0
4807019,983.4048548830568,17.0
4807021,85.7865474,2.0
4807026,949.3756188898683,16.0
4807027,125.1016752,3.0
4807028,836.0048946,14.0
4807029,903.8326932,16.0
4807031,690.72153492588,12.0
4807032,191.5722678,4.0
4807036,225.5034708111524,4.0
4807038,192.2447622,4.0
4807039,907.0002818144486,16.0
4807042,1545.2772220666668,26.0
4807044,1321.4519101561104,23.0
4807046,792.2737398,14.0
4807048,2297.0003994,39.0
4807049,1083.5082793178672,19.0
4807051,924.6575856000001,16.0
4807052,1284.2542242,22.0
4807054,1299.1229156723887,22.0
4807056,1650.3707418,28.0
4808001,345.1600771975818,6.0
4808002,481.6852362000001,9.0
4808004,672.4099476000001,12.0
4808005,617.8275593999999,11.0
4808006,558.2290979878126,10.0
4808008,288.020027393087,5.0
4808009,211.4440494485649,4.0
4808011,728.5845039428086,13.0
4808012,987.9818937501345,17.0
4808013,1945.9953875999997,33.0
4808022,944.7987398941942,16.0
4808023,600.9837468,11.0
4808024,539.2450871822485,9.0
4808025,339.381192,6.0
4808026,453.22091721650673,8.0
4808027,597.2066076000001,10.0
4808028,588.3488807999998,10.0
4808029,484.4337440918051,9.0
4808031,576.1025607491788,10.0
4808032,788.2400796000001,14.0
4808034,602.5873372620155,11.0
4808038,900.1463852335066,16.0
4808039,654.4437645261493,11.0
4808042,317.299641,6.0
4808044,406.5168519206478,7.0
4808811,430.2008613928044,8.0
4808812,572.3712456000001,10.0
4808813,777.868911,13.0
4809002,1333.3890716114286,23.0
4809005,205.60617059999998,4.0
4809010,246.8406924,5.0
4809015,1553.8423538551663,26.0
4809806,2974.939387907463,50.0
4809809,3991.603191,67.0
4809810,,
4810001,686.4408670081608,12.0
4810002,221.25629738490568,4.0
4810003,185.0850804,4.0
4810006,118.2546726,2.0
4810009,125.5401876,3.0
4810011,441.97752346984873,8.0
4810012,2160.7865184,37.0
4810014,2121.542838,36.0
4810016,1166.3832804998976,20.0
4810018,521.3315587314426,9.0
4810019,196.2003426,4.0
4810021,140.8558764,3.0
4810022,58.14197934766734,1.0
4810026,641.400253222694,11.0
4810028,1031.637362428054,18.0
4810031,1498.788648,25.0
4810034,1428.0074616000002,24.0
4810036,782.4722087795095,14.0
4810038,460.1359266,8.0
4810039,564.2429677574245,10.0
4810041,1475.2900002,25.0
4810042,929.1842371639817,16.0
4810044,1051.5232956,18.0
4810048,1000.4821037804807,17.0
4810051,2063.1866202,35.0
4810052,2539.8837006216104,43.0
4810058,1015.77660571886,17.0
4810059,272.8500366,5.0
4810061,153.54150420000002,3.0
4810062,965.9113236,17.0
4810064,641.5475865918577,11.0
4810066,1079.5671648054176,18.0
4810068,,
4810805,557.610984,10.0
4811001,563.9912942198895,10.0
4811002,421.7032293721296,8.0
4811003,365.0831394,7.0
4811004,416.4939174,7.0
4811005,473.482416,8.0
4811006,410.197383,7.0
4811007,309.0032346,6.0
4811008,324.9099618,6.0
4811009,321.7207062,6.0
4811011,290.7701157384127,5.0
4811012,381.74754127400104,7.0
4811013,409.3941893167847,7.0
4811016,233.2718682576172,4.0
4811018,319.13778317234534,6.0
4811019,514.4041709744388,9.0
4811020,464.95775280000004,8.0
4811021,370.4828184,7.0
4811022,563.3305932,10.0
4811023,599.1765552,10.0
4811024,628.792575,11.0
4811026,656.8362828,11.0
4811031,542.8371765607736,10.0
4811032,591.0544861895528,10.0
4811034,795.4941116539356,14.0
4811038,742.817787,13.0
4811039,680.2097327999999,12.0
4811041,653.2349148,11.0
4811042,588.033513,10.0
4811044,602.4482274,11.0
4811046,560.8455504,10.0
4811048,586.3132973270383,10.0
4811049,521.3360297979916,9.0
4811052,490.95449043149205,9.0
4811056,714.1736949369686,12.0
4811059,585.2211806892178,10.0
4811061,626.1840707946262,11.0
4811062,662.9638999656261,12.0
4811064,647.5378740178993,11.0
4811065,546.9631882524823,10.0
4811066,378.4917315055441,7.0
4811068,324.679722223534,6.0
4811069,371.934359325,7.0
4811801,402.283236,7.0
4811802,411.2182548,7.0
4811803,440.43071659984855,8.0
4811804,632.0022879961643,11.0
4811805,372.15650729805014,7.0
4811806,1404.9510909504586,24.0
4811807,928.6524168,16.0
4812002,879.1963003603345,15.0
4812004,767.2190921343569,13.0
4812009,651.2709762357902,11.0
4812011,270.7594386,5.0
4812012,301.8128334,6.0
4812013,452.912202,8.0
4812014,1625.8644251519504,28.0
4812016,344.5476629039314,6.0
4812018,326.35010044195803,6.0
4812020,159.38372280000002,3.0
4812022,1601.9171551644815,27.0
4812024,1239.2742228,21.0
4812026,1378.7420136,23.0
4812029,1740.2141890317657,30.0
4812037,1486.2664142484296,25.0
4812038,1095.9506658,19.0
4812802,680.2653522,12.0
4812804,826.9887054,14.0
4812806,,
4812808,2661.626567623971,45.0
4812810,274.0475058,5.0
4812811,166.5860508947977,3.0
4812813,176.2583238,3.0
4812815,361.0621584,7.0
4812828,394.4246532,7.0
4812840,608.0277954,11.0
4813001,1298.1891799182054,22.0
4813002,2067.747697504051,35.0
4813003,1487.7937362,25.0
4813005,1463.1930972,25.0
4813006,797.3833422,14.0
4813007,1817.6079204,31.0
4813008,632.1764814000001,11.0
4813009,265.5048024,5.0
4813010,191.8162038,4.0
4813011,106.1313072,2.0
4813012,117.8947416,2.0
4813013,149.1967488,3.0
4813014,124.09655957018633,3.0
4813015,229.61908920000002,4.0
4813016,619.4351028,11.0
4813017,667.657854,12.0
4813018,300.4810395749872,6.0
4813019,1230.747136806111,21.0
4813028,1694.1619159122183,29.0
4813029,2070.4434371544535,35.0
4813030,1243.7611542094892,21.0
4813031,255.49612683474902,5.0
4813032,367.1345268,7.0
4813033,373.8385728,7.0
4813036,963.2250502435897,17.0
4813044,1318.2893174168414,22.0
4813045,2168.6473962,37.0
4813046,1291.6894769345456,22.0
4813047,1304.0854752,22.0
4813048,1025.047982432403,18.0
4813049,751.0164642,13.0
4813051,2411.0223132,41.0
4813053,2382.0694524,40.0
4813055,1830.4155534,31.0
4813057,1434.8186316,24.0
4813061,2296.1289276,39.0
4813811,1276.5812812090908,22.0
4813829,1503.9794634,26.0
4813830,,
4814003,739.8132518844801,13.0
4814019,687.2785231992461,12.0
4814024,1953.1678067536423,33.0
4814028,,
4815007,1023.4568371763652,18.0
4815013,255.73209240000003,5.0
4815015,153.7981357760951,3.0
4815023,433.07663834018757,8.0
4815027,1368.2611356000002,23.0
4815030,2258.105094,38.0
4815032,1445.1234479509963,25.0
4815033,1830.5998953060787,31.0
4815035,604.3411561173992,11.0
4815037,,
4815045,420.5809356,8.0
4815802,,
4815815,,
4816037,,
4816051,844.7715666,15.0
4816810,954.7837371091788,16.0
4816817,6484.117878,109.0
4816821,6936.943938,116.0
4816822,6882.51963,115.0
4816849,,
4816850,16917.983682000002,282.0
4816852,16997.729106,284.0
4816860,,
4816861,,
4817021,1479.9612607676472,25.0
4817024,206.19956414388008,4.0
4817026,3082.03647748229,52.0
4817027,2202.1421017018047,37.0
4817029,3980.1328100938604,67.0
4817031,,
4817033,3479.480190863836,58.0
4817039,1526.6053056,26.0
4817062,939.2188495742516,16.0
4817064,6015.205026,101.0
4817076,,
4817078,234.29343172486676,4.0
4817093,152.26192332483427,3.0
4817095,,
4817097,3656.286041226667,61.0
4817817,3509.0127648,59.0
4817818,4034.8785108,68.0
4817819,4797.5712282,80.0
4817821,125.7367176,3.0
4817822,121.0455558,3.0
4817823,148.51869158999997,3.0
4817824,125.43378,3.0
4817825,,
4817826,1885.8468558,32.0
4817827,2147.3414232,36.0
4817828,1641.4687086,28.0
4817829,248.1683352,5.0
4817830,117.4492584,2.0
4817831,6067.930068000001,102.0
4817832,15998.609381999999,267.0
4817833,1810.1451647999997,31.0
4817834,,
4817835,2012.4453379762863,34.0
4817836,3747.879351,63.0
4817837,5486.845899305982,92.0
4817838,2736.7368834,46.0
4817840,1574.2975799999997,27.0
4817841,6285.86019,105.0
4817842,6897.634494,115.0
4817843,144.2223966,3.0
4817845,2231.5796711999997,38.0
4817848,2812.8515346,47.0
4817849,6488.464361999999,109.0
4817850,14503.401348000001,242.0
4817853,2629.1695722,44.0
4817854,,
4817855,18321.07431,306.0
4817856,3025.1178096,51.0
4817857,,
4817859,5923.245117,99.0
4817860,9980.290908936346,167.0
4817865,9809.610006,164.0
4818002,2952.932232753386,50.0
4818015,2121.5937521969245,36.0
4818018,107.30181046335922,2.0
4818816,162.61867281890008,3.0
4818818,280.8302952,5.0
4819006,1085.8529882687617,19.0
4819008,211.525812,4.0
4819009,187.4955787284016,4.0
4819011,259.7178484462291,5.0
4819012,596.0882989465833,10.0
4819014,146.8722099985167,3.0
4819038,349.18082758567766,6.0
4819041,315.73664662945373,6.0
4819042,248.58370041410072,5.0
4819044,334.7874078,6.0
4819046,373.6531692,7.0
4819048,339.35617920000004,6.0
4819049,534.7306487319261,9.0
4819054,606.1601100194144,11.0
4819056,553.1264688,10.0
4819058,539.5067233123675,9.0
4819059,738.8006538556886,13.0
4819066,837.0322569596202,14.0
4819068,790.1994505529285,14.0
4819071,750.6434955806451,13.0
4819072,549.0315072,10.0
4819074,740.1567545965397,13.0
4819815,806.0232138,14.0
4819826,1030.3791222,18.0
5901003,527.744853419498,9.0
5901006,1872.3547999868852,32.0
5901012,1147.9626685903481,20.0
5901017,1617.4612026416,27.0
5901019,1777.3117179332671,30.0
5901022,603.8644233449145,11.0
5901028,1797.9039405994083,30.0
5901035,778.1198259663709,13.0
5901037,1537.3505461177936,26.0
5901039,2697.9320124577484,45.0
5901040,2815.1684394,47.0
5901043,2948.5120488,50.0
5901046,2005.9504232184606,34.0
5901048,2913.5733911006046,49.0
5901801,346.01051579999995,6.0
5901802,,
5901803,492.3061716,9.0
5901804,3141.8421534,53.0
5901805,476.1311196,8.0
5901806,5545.9835946,93.0
5901808,570.1982226,10.0
5903004,1942.746125610317,33.0
5903010,3801.0610824634537,64.0
5903011,730.3380277157895,13.0
5903013,211.79166103694294,4.0
5903015,599.9166740982172,10.0
5903017,1688.881478701017,29.0
5903019,3813.0159384,64.0
5903023,2223.106960173689,38.0
5903027,1528.2411804,26.0
5903032,1691.7639786,29.0
5903039,1712.7176083670315,29.0
5903041,2105.60014051224,36.0
5903043,1449.2018796486882,25.0
5903045,3481.160093043295,59.0
5903047,4686.827971346182,79.0
5903050,4428.557271667967,74.0
5903052,3798.6095535307427,64.0
5903056,1728.5773320467204,29.0
5903058,4844.828870319478,81.0
5903060,4536.303964602242,76.0
5903807,7627.361328,128.0
5905005,3602.8522614471913,61.0
5905009,462.2182191903257,8.0
5905014,527.5979883428031,9.0
5905018,1859.5876758479178,31.0
5905023,713.6604728705797,12.0
5905026,368.4180591779557,7.0
5905030,353.17981992827004,6.0
5905032,235.59234668944552,4.0
5905037,1405.4426634,24.0
5905042,650.0090124,11.0
5905050,649.621717768654,11.0
5905052,1324.6835683221943,23.0
5905054,2524.957780276498,43.0
5907005,1456.8889438795898,25.0
5907009,4092.950206147388,69.0
5907014,2324.516303105418,39.0
5907022,2056.143114896494,35.0
5907024,318.42867241596406,6.0
5907026,303.88007424239794,6.0
5907028,1038.459580740843,18.0
5907035,1154.2068645547583,20.0
5907041,384.1292111600976,7.0
5907047,1093.7657358064241,19.0
5907048,543.7346404957087,10.0
5907049,1247.449710085161,21.0
5907051,1537.562600806979,26.0
5907053,870.9226568785901,15.0
5907055,861.6721915731183,15.0
5907801,1740.3984161999997,30.0
5907802,981.5471354044881,17.0
5907803,930.3335050629807,16.0
5907805,719.3786838,12.0
5907806,1102.9241706,19.0
5907807,1174.629129,20.0
5907808,1519.8697776,26.0
5907809,1953.0230184,33.0
5907850,5219.798172600001,87.0
5909009,417.07401628851335,7.0
5909014,295.8211764,5.0
5909016,186.1734686306099,4.0
5909020,1360.9888596473554,23.0
5909027,404.2578812393701,7.0
5909032,410.65290705228574,7.0
5909034,384.2824653,7.0
5909035,266.09132750117936,5.0
5909036,454.3714690756378,8.0
5909048,452.8720332,8.0
5909052,799.4086033898949,14.0
5909056,779.1187677267708,13.0
5909060,,
5909062,436.1651267879433,8.0
5909804,582.9152634,10.0
5909805,,
5909806,716.8369158,12.0
5909807,643.0909422,11.0
5909808,734.8109016,13.0
5909809,,
5909810,831.6866454000002,14.0
5909812,729.3821412,13.0
5909814,719.798706,12.0
5909815,,
5909816,445.2756858,8.0
5909817,818.2734378,14.0
5909818,845.665506,15.0
5909819,918.9831504,16.0
5909821,846.1265256,15.0
5909824,911.2620984,16.0
5909825,,
5909826,890.3463864,15.0
5909827,860.19039,15.0
5909830,187.99109104836518,4.0
5909831,617.315337,11.0
5909832,649.1995704,11.0
5909833,533.7358542,9.0
5909834,774.9943182,13.0
5909835,915.6888396000002,16.0
5909836,,
5909837,666.6458190000001,12.0
5909838,981.3231606000002,17.0
5909839,876.2484744000001,15.0
5909841,631.4429802,11.0
5909842,671.3705286,12.0
5909843,,
5909844,,
5909845,388.1504394,7.0
5909847,332.8741278,6.0
5909848,,
5909850,,
5909851,496.544403,9.0
5909852,,
5909856,456.40417979999995,8.0
5909875,624.8392638,11.0
5909876,719.0114436,12.0
5909877,674.8165392000001,12.0
5909878,637.2023736,11.0
5909879,597.2954315999999,10.0
5909880,986.2265652,17.0
5909881,395.1816246,7.0
5909882,369.1417116,7.0
5909883,403.1048586,7.0
5909884,1264.751558184537,22.0
5909885,685.5105954417721,12.0
5915001,479.6559174425103,8.0
5915002,440.368232051369,8.0
5915004,398.50643981170356,7.0
5915007,343.27941524064,6.0
5915011,433.3630034330017,8.0
5915015,424.6946989481301,8.0
5915020,450.23408938510636,8.0
5915022,486.82049913781674,9.0
5915025,435.592887042333,8.0
5915029,497.30333301337885,9.0
5915034,481.3272237860468,9.0
5915036,643.9548948,11.0
5915038,690.4766259995756,12.0
5915039,630.0965037779927,11.0
5915043,724.0194133695422,13.0
5915046,507.14937542152484,9.0
5915051,410.8353172310359,7.0
5915055,271.6825252460768,5.0
5915062,188.94050368223682,4.0
5915065,370.9732885428777,7.0
5915070,788.4471581785333,14.0
5915075,614.7445063380615,11.0
5915801,748.8198480000001,13.0
5915802,559.9551029832447,10.0
5915803,623.3775377752127,11.0
5915804,,
5915805,479.0906664,8.0
5915806,331.6469682,6.0
5915807,507.5373696,9.0
5915808,856.8978020446363,15.0
5915809,,
5915810,731.487318,13.0
5915811,858.9092129314287,15.0
5915813,660.4043016,12.0
5915816,562.71183,10.0
5915825,684.0221582,12.0
5915830,991.7325288,17.0
5915840,714.5754546000001,12.0
5917005,515.0566025017246,9.0
5917010,494.7413379637116,9.0
5917015,395.0463276138741,7.0
5917021,378.7372948405555,7.0
5917027,368.8001299834808,7.0
5917029,399.11441302501225,7.0
5917030,448.506681191573,8.0
5917034,574.4793629462615,10.0
5917040,1730.5292649969658,29.0
5917041,1696.9278335031381,29.0
5917042,2637.5779813476615,44.0
5917044,388.9213058578439,7.0
5917047,445.32623157294165,8.0
5917049,647.6176026734893,11.0
5917052,571.8663738122101,10.0
5917054,1257.110533253897,21.0
5917056,911.4158454,16.0
5917801,1013.7193428000002,17.0
5917802,729.2585238,13.0
5917803,850.7737163456984,15.0
5917804,306.2598552,6.0
5917805,,
5917809,286.3212936,5.0
5917811,240.2310942,5.0
5917812,365.6350192528548,7.0
5917815,399.0458544,7.0
5917819,497.068848,9.0
5919008,1661.956915699356,28.0
5919012,1118.9323365761445,19.0
5919013,495.5618250555808,9.0
5919015,408.5083545329239,7.0
5919016,336.89742666658645,6.0
5919017,111.7298443984633,2.0
5919021,293.74301402522804,5.0
5919033,702.1204071838138,12.0
5919035,972.0173922105412,17.0
5919043,952.9180834404527,16.0
5919046,1074.5020357681121,18.0
5919049,1365.8164572697976,23.0
5919051,1490.2490286046557,25.0
5919801,2023.4048988,34.0
5919802,1710.946365,29.0
5919803,3841.2416148000007,65.0
5919804,3194.8389528,54.0
5919808,,
5919809,3098.645214,52.0
5919811,,
5919812,798.8594129999999,14.0
5919813,2277.1903344,38.0
5919814,967.6711164,17.0
5919815,1162.1659488,20.0
5919816,1013.9315982,17.0
5919817,,
5919818,582.0263046,10.0
5919820,373.0575024,7.0
5919821,202.5462954,4.0
5919822,169.3638713159504,3.0
5921007,1159.6372665630952,20.0
5921008,642.0820597509039,11.0
5921010,609.7402648615692,11.0
5921014,346.73865179493333,6.0
5921016,194.2568923200359,4.0
5921018,425.7879417109955,8.0
5921023,603.3817655155757,11.0
5921030,1028.7640893322396,18.0
5921032,2033.6531673524341,34.0
5921034,1822.9891197575287,31.0
5921036,548.4964569610347,10.0
5921804,1987.5246569999997,34.0
5921805,971.0946792,17.0
5921806,2026.8817926000002,34.0
5921807,2178.3703991851394,37.0
5923008,3233.2704753620883,54.0
5923019,4242.006183203292,71.0
5923025,3831.0191207494436,64.0
5923033,3858.179748000001,65.0
5923035,3878.9848052623984,65.0
5923037,3911.8107248869655,66.0
5923039,4049.611370183308,68.0
5923047,4273.7743470000005,72.0
5923049,4145.0979204,70.0
5923801,4100.359047,69.0
5923802,,
5923803,4081.9965006,69.0
5923804,,
5923805,4311.5691918,72.0
5923806,,
5923807,3931.9706429999997,66.0
5923808,3963.6504533999996,67.0
5923809,,
5923810,9984.559254,167.0
5923813,11929.720842,199.0
5923814,,
5923816,6036.553332,101.0
5923822,4570.1635536,77.0
5923823,207.1565562,4.0
5923824,,
5923825,9411.768858,157.0
5924025,5887.706925810915,99.0
5924029,4263.3773454,72.0
5924030,4263.3773454,72.0
5924034,1173.4933599713515,20.0
5924039,1385.2760004,24.0
5924042,3805.61113765093,64.0
5924048,919.7419489527778,16.0
5924052,1467.6211332526912,25.0
5924054,,
5924803,,
5924804,3579.5868432,60.0
5924805,,
5924806,,
5924812,,
5924813,,
5924814,,
5924817,2041.9110618,35.0
5924818,,
5924820,2041.9110618,35.0
5924833,761.7110514000001,13.0
5924835,811.2137196000001,14.0
5924836,953.7820746,16.0
5924840,1108.0466724,19.0
5924843,,
5926005,610.2452950717006,11.0
5926010,783.8551287088669,14.0
5926014,488.09377352543294,9.0
5926021,322.89573478380015,6.0
5926022,744.686461142776,13.0
5926024,547.2801305633762,10.0
5926801,2866.685279740206,48.0
5926802,262.1123076,5.0
5927008,501.01598998817605,9.0
5927010,,
5927012,1186.6625240249998,20.0
5927016,1281.7140394028218,22.0
5927018,1637.920004580107,28.0
5927020,,
5927802,1014.3448026,17.0
5927806,1083.704613,19.0
5929005,3664.657674627873,62.0
5929011,2683.5723751285013,45.0
5929018,,
5929022,,
5929024,240.514468257224,5.0
5929026,467.0566797328354,8.0
5929028,901.9002021317822,16.0
5929801,,
5929803,,
5931006,2134.2818871881022,36.0
5931012,3826.912746340769,64.0
5931017,2143.1591490807,36.0
5931020,543.5850535764984,10.0
5931021,223.1786808,4.0
5931026,837.1793440209383,14.0
5931032,594.406506,10.0
5931034,426.0507738,8.0
5931801,359.24175,6.0
5931802,617.905443,11.0
5931806,387.2379348,7.0
5931807,215.9121282,4.0
5931808,295.3054842,5.0
5931809,280.7340888,5.0
5931812,205.66365927157895,4.0
5931813,31.1148276,1.0
5931814,142.4397564,3.0
5931815,199.6381386,4.0
5931816,179.82073739999998,3.0
5931817,139.3331436,3.0
5931818,808.3490814,14.0
5931819,,
5931820,611.0700678,11.0
5931821,548.3108490000001,10.0
5931822,,
5931823,463.3599126,8.0
5931824,,
5931825,2182.147677,37.0
5931826,1914.7523676,32.0
5931827,632.1412974,11.0
5931828,5958.1866006,100.0
5931829,1256.650494,21.0
5931831,4564.400720860464,77.0
5931832,2954.2022376,50.0
5931833,1916.4847248,32.0
5931834,,
5931842,1348.116723,23.0
5931843,2059.887564639613,35.0
5931844,707.163493567742,12.0
5933006,324.34910358218696,6.0
5933008,293.1961146157605,5.0
5933012,310.0084029648536,6.0
5933015,374.1658476,7.0
5933019,408.3218201906587,7.0
5933024,372.71025564210527,7.0
5933028,456.5949102,8.0
5933032,564.0631201032703,10.0
5933035,595.574655134102,10.0
5933037,675.5683667132947,12.0
5933039,910.3887748987752,16.0
5933042,1477.4508051610715,25.0
5933044,232.23259399341137,4.0
5933045,4996.9108902,84.0
5933054,1540.4083705708213,26.0
5933060,3174.722171852575,53.0
